default,student,balance,income
No,Yes,587.874754114786,18448.100273857
Yes,No,1302.73474174655,43680.065235685
No,Yes,908.37274540593,27416.6243495981
No,Yes,1252.13301937038,13860.9350309585
No,No,277.168651892652,37177.0360936892
No,No,623.574809063757,57483.5042108883
No,No,943.199390152837,41765.142501212
No,Yes,1815.44523079173,18919.4169686979
No,Yes,927.424650391502,20498.527653012
Yes,Yes,2008.03298475156,18601.4030905943
No,No,1028.23523510955,31297.9619581896
No,No,408.23601697762297,51131.51326487691
No,No,1355.43684723649,42630.6686555469
No,Yes,376.770798828235,16042.2389216328
No,No,856.47915734974,69124.2684951903
No,No,1110.74370452239,43991.9201313875
No,No,437.814278970858,27855.7549698386
No,No,1013.70540675709,60574.8058732982
Yes,No,1922.82904619158,56202.5761963902
No,No,1066.79279362836,49629.90300546469
No,No,465.553280059934,33998.8475783305
No,No,899.4833120998379,36361.9780794584
No,No,592.800666683193,34355.9095454688
No,No,164.001019441243,42695.3979153921
No,No,0.0,62975.128739026906
No,Yes,1335.1313235085,17044.3653970318
No,Yes,1549.61638029724,11927.5319540726
No,No,1441.07069568953,33852.6775970728
No,No,1157.65206769237,39080.2635290685
No,No,899.462006521363,36335.21951766101
No,No,331.16703204898,44752.22929207481
No,No,439.201791769032,42132.013626294
No,No,489.717690887527,27043.2305590416
No,No,652.993679181062,37143.5812264389
No,No,206.820878289734,49221.1485186867
No,Yes,932.487404912021,14950.0947349898
No,No,1098.23245141508,42331.8910833343
No,Yes,1959.5955198328304,19677.9357288247
No,Yes,1706.95376649647,20804.6561208467
No,No,1255.88371142839,55971.18547496809
No,No,537.954408771502,54481.3080034763
No,No,349.161806174377,38844.3498392063
No,No,167.606098803978,20150.902761931
No,No,1612.46531468496,42281.2311402749
No,No,551.254052411868,48007.9918075426
No,Yes,1521.49668224023,16830.5651365535
No,No,826.9601242055941,61365.44432423821
No,No,770.081934570081,38010.2611136634
No,Yes,1109.42549735877,10973.0882494351
No,No,559.324027305301,53542.4127190244
No,Yes,390.278197919582,9050.00278108054
No,No,1567.0238623297598,42258.7733461712
No,No,170.260236584301,62708.16201750111
No,No,528.8502035787291,46222.288957244906
No,No,0.0,49471.749397732005
No,Yes,1000.41580660284,14071.0085362555
No,No,538.748646421516,34834.4457069503
No,No,435.402804256198,35168.7270884563
No,No,110.660530711258,64525.9378993549
No,No,153.563343023163,49405.2609827479
No,Yes,856.624728089322,19056.8678387124
No,Yes,934.252048089287,20747.2122273177
No,No,783.12296011937,36514.6901415882
No,Yes,1271.11249459206,17451.041186393002
No,No,910.759822660294,33660.7189686808
No,No,748.652080396294,40612.2157591974
No,No,668.942259766387,42028.923839609
No,Yes,1061.93204093717,18589.6214456992
No,No,766.0088420606709,45155.0972106875
No,Yes,1396.23460288284,15837.253375954298
No,No,265.435891352397,34040.5484925118
Yes,No,2080.9372473816697,34494.1712062838
No,No,324.691264321875,47103.4578190388
No,Yes,1135.01076743719,24005.0051043532
Yes,No,1731.6807661524,56228.92168235731
No,Yes,1133.23296556513,16749.4614462397
No,No,782.6486901187511,37497.0870021449
No,Yes,745.565474645239,12896.632898099198
No,No,1444.3612370997698,51154.50812094191
No,Yes,1340.5291998070695,19318.8404293024
Yes,No,1903.6672192108103,41173.5039918827
No,No,317.90357355934896,42209.487342334905
No,No,901.3177479096788,43242.61208683
No,No,527.983482263253,39950.9585214959
No,Yes,915.653755753437,16888.8124249196
No,No,1143.55035363774,42694.8039243586
Yes,No,1488.5587746398598,22256.863691460097
No,No,1024.23028360918,27104.8579400196
No,No,619.903822341423,29217.3523431864
No,No,1007.24865564428,34893.1376858329
No,No,0.0,42577.8145154607
No,No,1342.04759431789,51442.5655820133
No,Yes,1478.1697847445998,22564.5848836263
No,No,149.357779532702,52310.4115265425
No,No,279.724275200053,52008.4158082558
No,No,869.8087826652,49312.5064893276
No,No,1493.28785220094,56364.2548943371
No,No,1127.8226863357002,43344.8942878488
No,No,924.692705395402,38676.9704373565
No,No,311.507988004406,43379.6346768697
No,No,696.51006679722,28610.1946592679
No,Yes,295.633452061397,25452.4758534912
No,No,464.76268202461097,17862.2268684626
No,Yes,750.41267450035,17291.5268864259
No,No,890.407653226291,52943.3834046946
No,No,0.0,37455.19887542181
No,Yes,340.697865960545,12351.8259611963
No,No,724.2438057950459,43399.7182823954
No,No,979.8550461917612,40374.051564876
No,No,33.4570264675971,30510.0384248079
No,No,1203.73617853155,40969.0823467377
No,No,735.7308566974041,23225.1771045656
No,Yes,884.918846585518,27208.7712745881
No,No,825.8499756766,48216.7118880664
No,Yes,1734.5858398553698,14165.2788642707
No,Yes,670.4934929328231,16513.0442606905
No,No,874.847285610237,36709.1083061063
No,No,0.0,40021.355358435896
No,No,827.3504736259649,43833.423700898304
No,No,1508.84137777861,31739.2719200746
No,Yes,0.0,19095.8303695336
No,Yes,914.515478973011,7525.584256344499
No,No,302.961244468736,51030.43953248231
No,Yes,275.485893220682,13448.3341939049
No,No,589.5580942626809,42335.4470346994
No,No,1120.26745836208,45153.0400679357
No,Yes,1416.9661563736,11104.5663246846
No,No,1270.17667773508,44185.3577147632
No,No,848.2344862707449,35186.5774991595
No,No,560.9680738483901,43254.715410826
No,No,619.615504777482,45463.3009029534
No,No,1197.57977470106,18449.020776497
Yes,No,1585.72940149394,52274.860124554805
No,No,478.363326131214,28262.8681327123
No,No,1144.91247877907,41370.5165808812
No,No,778.751922851176,58860.3807631449
No,Yes,1675.42214090055,13703.881091161002
No,No,680.769773484551,56759.23459481519
No,Yes,1113.57797796538,17593.5298518795
No,No,339.351397521402,38097.016679235
No,No,908.8712520958212,55612.1723587685
No,No,480.787554964629,11193.4156989659
No,Yes,874.5830207190879,17378.287273610502
No,No,0.0,42515.1628277468
No,No,1353.5222027697,52048.5041194701
No,No,1073.9500333749302,28845.7420333549
No,Yes,1402.28776899962,13276.2490843018
No,No,759.148003414857,24473.1065999823
No,No,4.1094981453831,38326.1983601291
No,No,194.55439007091096,38794.1459081932
No,Yes,597.599614481473,16526.6773312497
No,Yes,1067.78111469819,18641.724306320903
No,No,379.291013494282,43096.489808505496
No,Yes,583.5997491886869,15179.6861261427
No,No,465.52221421298304,30792.8835943144
No,No,1144.12274664919,33624.941426599
No,Yes,1025.08757276608,29019.326218321603
No,No,203.958043684028,63638.1873187928
No,Yes,439.58172662872704,17823.501942841
No,No,0.0,40574.4207852576
No,No,720.8575686014959,42753.7216938114
No,No,1385.79514000934,44983.296558965
No,No,1127.50757701848,64618.742136042005
No,No,808.000167811353,36076.0798002245
No,Yes,280.24815366878,25307.3770794565
No,No,378.723020307566,15738.3318359457
No,Yes,885.516846437988,21211.3259040908
No,No,0.0,37482.4857282659
No,Yes,1006.9422455803,19065.692786518302
No,No,490.64506302413696,37998.7143516608
No,Yes,141.026549625642,11314.3917806231
No,No,761.885541249903,46421.7640748476
No,No,1787.60381985453,33312.8066836098
No,No,964.541305769544,33908.0513820675
No,No,931.5769841863632,52703.7912231804
No,No,10.0565726041083,37673.3165455752
No,Yes,1971.66323615651,22040.2627413006
No,Yes,1171.51991582291,17642.2677538646
No,No,784.38369199232,44927.49570377269
No,No,503.498537295314,20476.0729395675
No,Yes,295.480714529083,17324.041625449197
Yes,Yes,1475.05743781716,20210.2726246288
No,No,950.47136951895,38990.1738558434
No,Yes,1083.70236158974,17522.7306868447
No,Yes,1334.66626447237,18064.7783445647
Yes,No,1332.3861776658198,53517.350489625
No,No,314.548049421055,43440.6040612716
No,Yes,683.189896759167,12367.6971268167
No,Yes,1087.41275534669,17060.5942899899
No,No,443.634783424809,46611.0206328516
No,No,426.55288027594,34191.2952216818
No,No,532.984740760252,55847.2859530335
No,Yes,1378.21733852018,20119.8291955569
No,No,470.035913442893,29309.127258716
No,Yes,470.30939270528296,10062.0836038357
No,No,98.3966175462976,25308.589930525497
No,No,400.059110376214,30160.2889819035
No,No,1265.7258679113302,20816.9533260862
No,Yes,700.3351716837849,15905.2126952829
No,No,1266.7726359322198,47991.050126571696
No,No,116.353735409607,30765.3518002466
No,Yes,1023.63853479624,15738.1600121976
No,No,823.664169396695,24533.2031356683
No,Yes,1328.67153101328,13389.4337862024
No,No,1032.18517772079,46541.64946905019
No,Yes,1093.63905841129,14790.7691896556
No,No,587.764496004288,39618.8173562607
No,No,1379.1843141748498,48254.60000912901
No,Yes,444.02530838145896,23691.983217152403
No,Yes,597.602487061121,21296.612304263403
No,No,738.1944101756011,35134.2653548643
No,No,563.491173125737,47142.449854404505
No,Yes,1518.71564552176,23877.819849633
No,No,1610.71968064752,30098.823990599503
No,Yes,542.389693840344,14294.5950802359
No,No,586.169070351128,31466.8513376787
No,Yes,648.8853641449,24457.3640797038
No,Yes,913.046455922211,17139.5796008871
No,No,1650.89601880151,43478.128206742
No,No,758.506112361259,37485.9081337746
No,No,1955.55735559179,45507.911504797696
No,No,446.964465927462,27626.6025690877
No,No,874.941620919224,39807.67955155431
No,Yes,1124.56737590151,28936.9062201587
No,No,0.0,29427.9148424807
No,No,184.569141530728,44021.3021640857
No,No,1133.79978343124,39860.1632176141
No,Yes,1148.92313944526,19717.4262918616
No,No,1040.2724722088,35639.5543014442
No,No,753.96082861166,21507.994917442094
No,No,818.496293230639,34903.6775480158
No,Yes,1228.65581630413,17460.6421607778
No,Yes,16.4148836028645,24291.3494232028
No,No,763.9007760155181,64967.6404491418
No,Yes,1667.30882700937,15614.8209145114
No,No,637.491879262073,48942.61214165911
No,No,911.132057880504,31265.2177134849
No,No,125.053844055462,50059.5471192676
No,Yes,548.278823221224,15308.599994734
No,No,795.034869917366,34169.669733554
No,No,649.159045714336,37015.2749917907
No,No,0.0,51758.410291925706
No,No,292.33438278583304,41036.1292563615
No,No,1285.99180262279,31068.1225273061
No,No,845.8543023074569,44480.6553247618
No,Yes,1660.1117979186902,26838.933054139
No,No,610.5686385328501,36145.0170221682
No,Yes,1137.42108492749,16177.2729087737
No,Yes,1115.76856218029,11496.5418079491
No,No,302.164289781916,28805.062673186298
No,No,1074.14335684724,35054.5844246288
No,No,510.96017599863,32151.8489790563
No,No,974.4105652870288,43861.8019235383
No,No,46.1832884430346,42533.7153588048
No,No,1731.60452777077,58075.9436880706
No,No,1429.39337850864,31387.700328731
No,No,503.51380881452906,62115.1050819044
Yes,Yes,2179.22142805877,15302.7765041428
No,No,18.788280579833,24699.0968352417
No,No,1047.13968862834,46007.98060685821
No,Yes,1049.6035740461,11137.861038864
No,No,1372.93582176137,35467.7576566948
No,No,958.326632217788,28145.8424785305
No,No,826.6385928547121,47358.5490213203
No,No,1005.1630821859,42127.9944739671
No,No,1132.86248470996,25402.4710043271
No,No,618.610523972339,45154.7478427691
No,No,1073.82542088911,47935.005322289406
No,No,1108.80099679987,39676.554561882
No,No,583.7120007589469,42590.1241396148
No,No,835.5334433371539,23160.5786180678
No,No,698.6738292001289,29580.0691003383
No,No,929.576189948997,40442.0631153395
No,No,916.597958538644,41432.43449758661
No,No,1324.19876915942,10892.3291550933
No,Yes,1219.37667694921,11361.8238642259
No,No,265.295848438513,45828.018849913205
No,Yes,1255.42583518715,19885.7611482268
No,No,1524.4367032813095,18878.5544825791
No,No,326.397293438249,30156.3554233718
No,No,1821.00315181145,54051.9823381261
No,Yes,1357.42346575736,25733.3093953223
No,No,1187.47380064447,53318.9933606233
No,Yes,925.9048606742848,20952.5861354429
No,No,1451.78500633505,27853.9677827104
No,No,32.0680789944308,38788.6604713797
No,No,685.197586468114,36015.4188571331
No,No,1071.89915017718,54791.8055670014
No,No,874.490251234789,50078.4594220413
No,No,926.309641202025,38093.9775189344
No,No,1235.64080883847,53171.2968821341
No,Yes,1155.50466685911,24840.761746841803
Yes,No,1360.38578198715,28992.0018194355
No,No,234.995776461112,40394.4210479398
No,No,854.6912433147121,26672.1817076696
No,Yes,1405.65892678336,19701.7554335566
No,Yes,1161.02617651119,13913.4419563153
No,No,329.347689299132,20708.9877221068
No,No,1541.3208022226002,32508.3839000633
No,No,1456.65245644587,59361.9183453124
No,No,0.0,24565.5716463348
No,No,83.08037272878231,45442.8298623253
No,No,95.89818549846191,31437.4232324923
No,No,674.804716962235,47653.6159785354
No,No,917.78398027012,44466.8850284853
No,Yes,759.803326380694,14217.6988810763
No,No,379.063067543713,14792.511836213898
Yes,Yes,2004.3940010495,18860.8466453611
No,No,1469.60383564639,43436.9520748192
No,No,200.27480837352903,36926.3975468474
No,No,843.429659446319,39512.0690455385
No,No,676.763350597062,34400.860886893795
No,No,46.0920895774312,42025.762307949
No,No,542.8420253660221,48897.7525440451
No,No,89.90989542437691,30004.4707967452
No,No,908.184442812385,37319.6225749996
No,No,0.0,46306.936285731
No,Yes,1326.84839242118,20790.2539652011
No,Yes,993.8172665905,12531.0255005456
No,Yes,1084.38132390172,20881.4565211616
No,No,1197.71153968387,30377.2500292142
No,No,1378.29706776945,43411.6619224584
No,No,182.741994878604,32359.2092126212
No,No,529.650306882188,35102.2751291454
No,Yes,1632.35436117305,15763.584571283998
No,Yes,1119.20252561696,20619.5097530825
No,No,787.1368176349831,45772.6140322452
No,Yes,969.7841590544368,21412.6009801252
No,No,1256.98265019019,38083.130364008
No,No,1015.04542705688,31026.4130144171
No,Yes,1197.60895727108,17452.000036063702
No,Yes,847.4580256422889,16926.3500223677
No,No,598.438635556875,52896.0596979918
No,Yes,983.092276546234,17001.649185990602
No,No,1296.26742330524,45226.121016122
No,No,412.397141967932,30206.9588196402
Yes,No,1504.75537803833,26183.2453525162
No,Yes,367.363419274672,16295.562474999198
No,No,0.0,27889.3047001377
No,Yes,894.725490593895,19335.6340358215
No,No,75.8341255842853,42075.0478357006
No,No,642.5352175611799,34893.785940483
No,Yes,1777.28455467843,14567.8139813121
No,No,370.033287888415,44507.211314214
No,No,653.373456959241,52276.5854009763
No,No,793.912163386316,48907.6838409864
No,No,917.075277826575,19003.774976423894
No,No,509.778439256327,38614.4131337821
No,No,947.813789455262,42094.4701536065
No,Yes,860.835399899637,19514.763516061
No,No,302.227048591714,35232.4604410526
No,No,891.8873792966369,35062.538186546604
No,No,1377.55875173049,38364.6791518545
No,Yes,1222.95846367801,15174.9724609139
No,No,378.970424423049,39492.0119537958
No,No,0.0,41523.752477371
No,Yes,1103.91300124722,28552.537334661894
No,Yes,704.4725218811419,21140.275640308
No,Yes,1402.31056982512,21566.556875544095
No,Yes,68.3766078184741,10996.0878573815
No,No,409.596072288602,30627.5029402373
No,Yes,655.7009446844461,19915.232852112294
No,Yes,654.814668194886,14504.3964074862
No,No,1255.92012470085,43929.1432181938
No,No,1217.96088773575,33443.3064093113
No,No,691.8931985071271,35562.6093686611
No,Yes,548.13628878805,19501.3410678754
No,No,437.546069429019,31537.1269325829
No,No,1067.84243863848,70700.6478404576
No,No,521.4397781274221,31981.858119751603
No,Yes,1348.9953202389,25805.8099647288
No,No,674.66370031704,41798.3916232607
No,No,516.359041795444,25891.759648320294
No,Yes,1470.33856265862,19647.1423253636
No,No,859.007910133498,43101.8738068424
No,No,1114.088014707,59200.1369964562
No,No,773.3268066631481,51787.7894414781
No,Yes,803.968975047329,16553.7728259018
No,No,376.292564774471,43940.0480641767
No,No,829.729677070215,36164.1541822576
No,No,299.890633267322,34920.1815445572
No,Yes,148.657094714831,15645.7771213044
No,No,705.1135859937531,47752.1592298761
No,No,467.864135290801,43308.6965719809
No,No,382.094286204579,38348.2861872948
No,No,450.309011613408,46172.7250884025
No,No,379.914592855663,39064.0485206065
No,Yes,151.77140105876498,18659.0709439774
No,No,1535.22447265136,35282.2280185965
No,No,1596.87342986645,34655.8800325605
No,No,778.060154635799,52545.578049973
No,No,107.706671906495,42199.9676256284
No,Yes,961.7978206192528,13389.069405028798
No,Yes,235.249789340508,13360.9251942154
No,No,935.33815565705,57139.3048612283
No,No,0.0,34563.0458822401
No,No,10.3068907225734,37590.3095819752
No,Yes,2370.46361152636,24251.9587219194
No,No,1447.02228057939,37322.710221796
No,No,829.0233190929331,25161.8985145042
No,No,1474.0615442960502,47040.8085875203
No,No,913.638326726234,50351.1551950528
No,No,1028.88633806886,34257.632772859
No,No,563.89172073513,54147.7083859983
No,Yes,747.821682807119,19330.3084037704
No,Yes,811.539940902829,13828.9686562225
No,Yes,797.373647480833,23438.1458035913
No,No,701.918156574897,53151.7607278083
No,No,1195.3598222007402,42107.3640000123
Yes,No,1672.50606273916,66466.460890915
No,No,889.901199990565,20805.6140385332
No,Yes,579.721304609121,18555.7525862376
No,No,1143.20045945329,28900.7277879119
Yes,Yes,1237.62186571379,14862.7054597298
No,No,740.957080483265,48683.2203818321
No,Yes,1470.47458641012,18621.170430494
No,No,507.67861631541496,45839.1341797568
No,Yes,452.302355609914,19922.640124741694
No,No,431.904928118842,30115.152829135
No,No,388.935465259897,36932.8101191799
No,Yes,647.260114248229,18905.8538390556
No,No,1069.13030064378,42361.046751826296
No,No,517.988518060339,45495.0054253039
No,No,996.251183302201,23720.9874695717
